"","P_CODE","REEF","SITE_NO","TRANSECT_NO","LATITUDE","LONGITUDE","REPORT_YEAR","DATE","fYEAR","fDEPTH","REEF_ZONE","fGROUP","GROUP_DESC","COUNT","TOTAL","PERC_COVER","ZONE_DEPTH","tier4","tier5"
"7113","1","One Tree Island Site 1","955","4",-23.48,152.08,2020,NA,"2020","9","_","HARD CORAL","HARD CORAL",1511,2155,0.701160092807425,"_.9",1829,16061
"7114","1","One Tree Island Site 1","955","4",-23.48,152.08,2021,NA,"2021","9","_","HARD CORAL","HARD CORAL",1163,1650,0.704848484848485,"_.9",1829,16061
"7115","1","One Tree Island Site 1","955","5",-23.48,152.08,2006,NA,"2006","9","_","HARD CORAL","HARD CORAL",1588,2550,0.622745098039216,"_.9",1829,16061
"7116","1","One Tree Island Site 1","955","5",-23.48,152.08,2008,NA,"2008","9","_","HARD CORAL","HARD CORAL",933,2650,0.352075471698113,"_.9",1829,16061
"7117","1","One Tree Island Site 1","955","5",-23.48,152.08,2010,NA,"2010","9","_","HARD CORAL","HARD CORAL",5,2550,0.00196078431372549,"_.9",1829,16061
"7118","1","One Tree Island Site 1","955","5",-23.48,152.08,2012,NA,"2012","9","_","HARD CORAL","HARD CORAL",29,2600,0.0111538461538462,"_.9",1829,16061
"7119","1","One Tree Island Site 1","955","5",-23.48,152.08,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",323,2800,0.115357142857143,"_.9",1829,16061
"7120","1","One Tree Island Site 1","955","5",-23.48,152.08,2017,NA,"2017","9","_","HARD CORAL","HARD CORAL",778,2700,0.288148148148148,"_.9",1829,16061
"7121","1","One Tree Island Site 1","955","5",-23.48,152.08,2018,NA,"2018","9","_","HARD CORAL","HARD CORAL",2087,3950,0.528354430379747,"_.9",1829,16061
"7122","1","One Tree Island Site 1","955","5",-23.48,152.08,2020,NA,"2020","9","_","HARD CORAL","HARD CORAL",1493,2315,0.644924406047516,"_.9",1829,16061
"7123","1","One Tree Island Site 1","955","5",-23.48,152.08,2021,NA,"2021","9","_","HARD CORAL","HARD CORAL",1115,1435,0.777003484320557,"_.9",1829,16061
"7124","1","One Tree Island Site 2","1018","1",-23.48,152.09,2006,NA,"2006","9","_","HARD CORAL","HARD CORAL",1769,2600,0.680384615384615,"_.9",1829,16060
"7125","1","One Tree Island Site 2","1018","1",-23.48,152.09,2008,NA,"2008","9","_","HARD CORAL","HARD CORAL",1152,2500,0.4608,"_.9",1829,16060
"7126","1","One Tree Island Site 2","1018","1",-23.48,152.09,2010,NA,"2010","9","_","HARD CORAL","HARD CORAL",5,2550,0.00196078431372549,"_.9",1829,16060
"7127","1","One Tree Island Site 2","1018","1",-23.48,152.09,2012,NA,"2012","9","_","HARD CORAL","HARD CORAL",12,2500,0.0048,"_.9",1829,16060
"7128","1","One Tree Island Site 2","1018","1",-23.48,152.09,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",167,2750,0.0607272727272727,"_.9",1829,16060
"7129","1","One Tree Island Site 2","1018","1",-23.48,152.09,2017,NA,"2017","9","_","HARD CORAL","HARD CORAL",639,2650,0.241132075471698,"_.9",1829,16060
"7130","1","One Tree Island Site 2","1018","1",-23.48,152.09,2018,NA,"2018","9","_","HARD CORAL","HARD CORAL",1424,3100,0.459354838709677,"_.9",1829,16060
"7131","1","One Tree Island Site 2","1018","1",-23.48,152.09,2020,NA,"2020","6","_","HARD CORAL","HARD CORAL",1363,2190,0.622374429223744,"_.6",1829,16060
"7132","1","One Tree Island Site 2","1018","1",-23.48,152.09,2021,NA,"2021","6","_","HARD CORAL","HARD CORAL",656,1450,0.452413793103448,"_.6",1829,16060
"7133","1","One Tree Island Site 2","1018","2",-23.48,152.09,2006,NA,"2006","9","_","HARD CORAL","HARD CORAL",1759,2600,0.676538461538462,"_.9",1829,16060
"7134","1","One Tree Island Site 2","1018","2",-23.48,152.09,2008,NA,"2008","9","_","HARD CORAL","HARD CORAL",604,2550,0.236862745098039,"_.9",1829,16060
"7135","1","One Tree Island Site 2","1018","2",-23.48,152.09,2010,NA,"2010","9","_","HARD CORAL","HARD CORAL",10,2550,0.00392156862745098,"_.9",1829,16060
"7136","1","One Tree Island Site 2","1018","2",-23.48,152.09,2012,NA,"2012","9","_","HARD CORAL","HARD CORAL",37,2600,0.0142307692307692,"_.9",1829,16060
"7137","1","One Tree Island Site 2","1018","2",-23.48,152.09,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",326,2950,0.110508474576271,"_.9",1829,16060
"7138","1","One Tree Island Site 2","1018","2",-23.48,152.09,2017,NA,"2017","9","_","HARD CORAL","HARD CORAL",901,2600,0.346538461538462,"_.9",1829,16060
"7139","1","One Tree Island Site 2","1018","2",-23.48,152.09,2018,NA,"2018","9","_","HARD CORAL","HARD CORAL",1870,3250,0.575384615384615,"_.9",1829,16060
"7140","1","One Tree Island Site 2","1018","2",-23.48,152.09,2020,NA,"2020","6","_","HARD CORAL","HARD CORAL",994,1315,0.755893536121673,"_.6",1829,16060
"7141","1","One Tree Island Site 2","1018","2",-23.48,152.09,2021,NA,"2021","6","_","HARD CORAL","HARD CORAL",853,1490,0.57248322147651,"_.6",1829,16060
"7142","1","One Tree Island Site 2","1018","3",-23.48,152.09,2006,NA,"2006","9","_","HARD CORAL","HARD CORAL",1538,2550,0.603137254901961,"_.9",1829,16060
"7143","1","One Tree Island Site 2","1018","3",-23.48,152.09,2008,NA,"2008","9","_","HARD CORAL","HARD CORAL",141,2550,0.0552941176470588,"_.9",1829,16060
"7144","1","One Tree Island Site 2","1018","3",-23.48,152.09,2010,NA,"2010","9","_","HARD CORAL","HARD CORAL",6,2550,0.00235294117647059,"_.9",1829,16060
"7145","1","One Tree Island Site 2","1018","3",-23.48,152.09,2012,NA,"2012","9","_","HARD CORAL","HARD CORAL",39,2550,0.0152941176470588,"_.9",1829,16060
"7146","1","One Tree Island Site 2","1018","3",-23.48,152.09,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",620,2850,0.217543859649123,"_.9",1829,16060
"7147","1","One Tree Island Site 2","1018","3",-23.48,152.09,2017,NA,"2017","9","_","HARD CORAL","HARD CORAL",1443,2700,0.534444444444444,"_.9",1829,16060
"7148","1","One Tree Island Site 2","1018","3",-23.48,152.09,2018,NA,"2018","9","_","HARD CORAL","HARD CORAL",2032,3200,0.635,"_.9",1829,16060
"7149","1","One Tree Island Site 2","1018","3",-23.48,152.09,2020,NA,"2020","6","_","HARD CORAL","HARD CORAL",1375,2170,0.633640552995392,"_.6",1829,16060
"7150","1","One Tree Island Site 2","1018","3",-23.48,152.09,2021,NA,"2021","6","_","HARD CORAL","HARD CORAL",824,1345,0.612639405204461,"_.6",1829,16060
"7151","1","One Tree Island Site 2","1018","4",-23.48,152.09,2006,NA,"2006","9","_","HARD CORAL","HARD CORAL",1529,2600,0.588076923076923,"_.9",1829,16060
"7152","1","One Tree Island Site 2","1018","4",-23.48,152.09,2008,NA,"2008","9","_","HARD CORAL","HARD CORAL",209,2600,0.0803846153846154,"_.9",1829,16060
"7153","1","One Tree Island Site 2","1018","4",-23.48,152.09,2010,NA,"2010","9","_","HARD CORAL","HARD CORAL",35,2500,0.014,"_.9",1829,16060
"7154","1","One Tree Island Site 2","1018","4",-23.48,152.09,2012,NA,"2012","9","_","HARD CORAL","HARD CORAL",160,2500,0.064,"_.9",1829,16060
"7155","1","One Tree Island Site 2","1018","4",-23.48,152.09,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",522,2850,0.183157894736842,"_.9",1829,16060
"7156","1","One Tree Island Site 2","1018","4",-23.48,152.09,2017,NA,"2017","9","_","HARD CORAL","HARD CORAL",1404,2600,0.54,"_.9",1829,16060
"7157","1","One Tree Island Site 2","1018","4",-23.48,152.09,2018,NA,"2018","9","_","HARD CORAL","HARD CORAL",1813,3250,0.557846153846154,"_.9",1829,16060
"7158","1","One Tree Island Site 2","1018","4",-23.48,152.09,2020,NA,"2020","6","_","HARD CORAL","HARD CORAL",938,1805,0.519667590027701,"_.6",1829,16060
"7159","1","One Tree Island Site 2","1018","4",-23.48,152.09,2021,NA,"2021","6","_","HARD CORAL","HARD CORAL",1635,2055,0.795620437956204,"_.6",1829,16060
"7160","1","One Tree Island Site 2","1018","5",-23.48,152.09,2006,NA,"2006","9","_","HARD CORAL","HARD CORAL",1327,2500,0.5308,"_.9",1829,16060
"7161","1","One Tree Island Site 2","1018","5",-23.48,152.09,2008,NA,"2008","9","_","HARD CORAL","HARD CORAL",448,2550,0.175686274509804,"_.9",1829,16060
"7162","1","One Tree Island Site 2","1018","5",-23.48,152.09,2010,NA,"2010","9","_","HARD CORAL","HARD CORAL",134,2550,0.0525490196078431,"_.9",1829,16060
"7163","1","One Tree Island Site 2","1018","5",-23.48,152.09,2012,NA,"2012","9","_","HARD CORAL","HARD CORAL",198,2600,0.0761538461538462,"_.9",1829,16060
"7164","1","One Tree Island Site 2","1018","5",-23.48,152.09,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",498,2700,0.184444444444444,"_.9",1829,16060
"7165","1","One Tree Island Site 2","1018","5",-23.48,152.09,2017,NA,"2017","9","_","HARD CORAL","HARD CORAL",1136,2650,0.428679245283019,"_.9",1829,16060
"7166","1","One Tree Island Site 2","1018","5",-23.48,152.09,2018,NA,"2018","9","_","HARD CORAL","HARD CORAL",1516,2900,0.522758620689655,"_.9",1829,16060
"7167","1","One Tree Island Site 2","1018","5",-23.48,152.09,2020,NA,"2020","6","_","HARD CORAL","HARD CORAL",1265,1850,0.683783783783784,"_.6",1829,16060
"7168","1","One Tree Island Site 2","1018","5",-23.48,152.09,2021,NA,"2021","6","_","HARD CORAL","HARD CORAL",573,950,0.603157894736842,"_.6",1829,16060
"7169","1","One Tree Island Site 3","1130","1",-23.49,152.09,2006,NA,"2006","9","_","HARD CORAL","HARD CORAL",1522,2450,0.621224489795918,"_.9",1829,16058
"7170","1","One Tree Island Site 3","1130","1",-23.49,152.09,2008,NA,"2008","9","_","HARD CORAL","HARD CORAL",217,2750,0.0789090909090909,"_.9",1829,16058
"7171","1","One Tree Island Site 3","1130","1",-23.49,152.09,2010,NA,"2010","9","_","HARD CORAL","HARD CORAL",94,2550,0.0368627450980392,"_.9",1829,16058
"7172","1","One Tree Island Site 3","1130","1",-23.49,152.09,2012,NA,"2012","9","_","HARD CORAL","HARD CORAL",125,2550,0.0490196078431373,"_.9",1829,16058
"7173","1","One Tree Island Site 3","1130","1",-23.49,152.09,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",543,2800,0.193928571428571,"_.9",1829,16058
"7174","1","One Tree Island Site 3","1130","1",-23.49,152.09,2017,NA,"2017","9","_","HARD CORAL","HARD CORAL",1303,2550,0.510980392156863,"_.9",1829,16058
"7175","1","One Tree Island Site 3","1130","1",-23.49,152.09,2018,NA,"2018","9","_","HARD CORAL","HARD CORAL",2124,4000,0.531,"_.9",1829,16058
"7176","1","One Tree Island Site 3","1130","1",-23.49,152.09,2020,NA,"2020","7","_","HARD CORAL","HARD CORAL",1373,2345,0.585501066098081,"_.7",1829,16058
"7177","1","One Tree Island Site 3","1130","1",-23.49,152.09,2021,NA,"2021","7","_","HARD CORAL","HARD CORAL",415,675,0.614814814814815,"_.7",1829,16058
"7178","1","One Tree Island Site 3","1130","2",-23.49,152.09,2006,NA,"2006","9","_","HARD CORAL","HARD CORAL",1668,2750,0.606545454545454,"_.9",1829,16058
"7179","1","One Tree Island Site 3","1130","2",-23.49,152.09,2008,NA,"2008","9","_","HARD CORAL","HARD CORAL",152,2650,0.0573584905660377,"_.9",1829,16058
"7180","1","One Tree Island Site 3","1130","2",-23.49,152.09,2010,NA,"2010","9","_","HARD CORAL","HARD CORAL",83,2600,0.0319230769230769,"_.9",1829,16058
"7181","1","One Tree Island Site 3","1130","2",-23.49,152.09,2012,NA,"2012","9","_","HARD CORAL","HARD CORAL",130,2550,0.0509803921568627,"_.9",1829,16058
"7182","1","One Tree Island Site 3","1130","2",-23.49,152.09,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",679,3100,0.219032258064516,"_.9",1829,16058
"7183","1","One Tree Island Site 3","1130","2",-23.49,152.09,2017,NA,"2017","9","_","HARD CORAL","HARD CORAL",1012,2500,0.4048,"_.9",1829,16058
"7184","1","One Tree Island Site 3","1130","2",-23.49,152.09,2018,NA,"2018","9","_","HARD CORAL","HARD CORAL",2360,4050,0.582716049382716,"_.9",1829,16058
"7185","1","One Tree Island Site 3","1130","2",-23.49,152.09,2020,NA,"2020","7","_","HARD CORAL","HARD CORAL",1676,2530,0.662450592885375,"_.7",1829,16058
"7186","1","One Tree Island Site 3","1130","2",-23.49,152.09,2021,NA,"2021","7","_","HARD CORAL","HARD CORAL",462,830,0.556626506024096,"_.7",1829,16058
"7187","1","One Tree Island Site 3","1130","3",-23.49,152.09,2006,NA,"2006","9","_","HARD CORAL","HARD CORAL",1499,2650,0.565660377358491,"_.9",1829,16058
"7188","1","One Tree Island Site 3","1130","3",-23.49,152.09,2008,NA,"2008","9","_","HARD CORAL","HARD CORAL",254,2600,0.0976923076923077,"_.9",1829,16058
"7189","1","One Tree Island Site 3","1130","3",-23.49,152.09,2010,NA,"2010","9","_","HARD CORAL","HARD CORAL",25,2600,0.00961538461538462,"_.9",1829,16058
"7190","1","One Tree Island Site 3","1130","3",-23.49,152.09,2012,NA,"2012","9","_","HARD CORAL","HARD CORAL",149,2500,0.0596,"_.9",1829,16058
"7191","1","One Tree Island Site 3","1130","3",-23.49,152.09,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",586,2950,0.19864406779661,"_.9",1829,16058
"7192","1","One Tree Island Site 3","1130","3",-23.49,152.09,2017,NA,"2017","9","_","HARD CORAL","HARD CORAL",1381,2700,0.511481481481482,"_.9",1829,16058
"7193","1","One Tree Island Site 3","1130","3",-23.49,152.09,2018,NA,"2018","9","_","HARD CORAL","HARD CORAL",2208,4300,0.513488372093023,"_.9",1829,16058
"7194","1","One Tree Island Site 3","1130","3",-23.49,152.09,2020,NA,"2020","7","_","HARD CORAL","HARD CORAL",1549,2270,0.682378854625551,"_.7",1829,16058
"7195","1","One Tree Island Site 3","1130","3",-23.49,152.09,2021,NA,"2021","7","_","HARD CORAL","HARD CORAL",553,820,0.674390243902439,"_.7",1829,16058
"7196","1","One Tree Island Site 3","1130","4",-23.49,152.09,2006,NA,"2006","9","_","HARD CORAL","HARD CORAL",1368,2650,0.51622641509434,"_.9",1829,16058
"7197","1","One Tree Island Site 3","1130","4",-23.49,152.09,2008,NA,"2008","9","_","HARD CORAL","HARD CORAL",138,2650,0.0520754716981132,"_.9",1829,16058
"7198","1","One Tree Island Site 3","1130","4",-23.49,152.09,2010,NA,"2010","9","_","HARD CORAL","HARD CORAL",65,2750,0.0236363636363636,"_.9",1829,16058
"7199","1","One Tree Island Site 3","1130","4",-23.49,152.09,2012,NA,"2012","9","_","HARD CORAL","HARD CORAL",104,2650,0.0392452830188679,"_.9",1829,16058
"7200","1","One Tree Island Site 3","1130","4",-23.49,152.09,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",677,2650,0.255471698113208,"_.9",1829,16058
"7201","1","One Tree Island Site 3","1130","4",-23.49,152.09,2017,NA,"2017","9","_","HARD CORAL","HARD CORAL",1229,2450,0.501632653061225,"_.9",1829,16058
"7202","1","One Tree Island Site 3","1130","4",-23.49,152.09,2018,NA,"2018","9","_","HARD CORAL","HARD CORAL",1817,3200,0.5678125,"_.9",1829,16058
"7203","1","One Tree Island Site 3","1130","4",-23.49,152.09,2020,NA,"2020","7","_","HARD CORAL","HARD CORAL",1173,2065,0.568038740920097,"_.7",1829,16058
"7204","1","One Tree Island Site 3","1130","4",-23.49,152.09,2021,NA,"2021","7","_","HARD CORAL","HARD CORAL",1031,1665,0.619219219219219,"_.7",1829,16058
"7205","1","One Tree Island Site 3","1130","5",-23.49,152.09,2006,NA,"2006","9","_","HARD CORAL","HARD CORAL",1557,2550,0.610588235294118,"_.9",1829,16058
"7206","1","One Tree Island Site 3","1130","5",-23.49,152.09,2008,NA,"2008","9","_","HARD CORAL","HARD CORAL",330,2700,0.122222222222222,"_.9",1829,16058
"7207","1","One Tree Island Site 3","1130","5",-23.49,152.09,2010,NA,"2010","9","_","HARD CORAL","HARD CORAL",100,2600,0.0384615384615385,"_.9",1829,16058
"7208","1","One Tree Island Site 3","1130","5",-23.49,152.09,2012,NA,"2012","9","_","HARD CORAL","HARD CORAL",105,2600,0.0403846153846154,"_.9",1829,16058
"7209","1","One Tree Island Site 3","1130","5",-23.49,152.09,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",492,2800,0.175714285714286,"_.9",1829,16058
"7210","1","One Tree Island Site 3","1130","5",-23.49,152.09,2017,NA,"2017","9","_","HARD CORAL","HARD CORAL",1198,2750,0.435636363636364,"_.9",1829,16058
"7211","1","One Tree Island Site 3","1130","5",-23.49,152.09,2018,NA,"2018","9","_","HARD CORAL","HARD CORAL",1819,3350,0.542985074626866,"_.9",1829,16058
"7212","1","One Tree Island Site 3","1130","5",-23.49,152.09,2020,NA,"2020","7","_","HARD CORAL","HARD CORAL",1404,2105,0.666983372921615,"_.7",1829,16058
"7213","1","One Tree Island Site 3","1130","5",-23.49,152.09,2021,NA,"2021","7","_","HARD CORAL","HARD CORAL",1453,2135,0.68056206088993,"_.7",1829,16058
"7214","1","Opal Reef Site 1","779","1",-16.203433,145.9062,2007,NA,"2007","9","_","HARD CORAL","HARD CORAL",643,2450,0.262448979591837,"_.9",1819,10722
"7215","1","Opal Reef Site 1","779","1",-16.203433,145.9062,2009,NA,"2009","9","_","HARD CORAL","HARD CORAL",928,2550,0.363921568627451,"_.9",1819,10722
"7216","1","Opal Reef Site 1","779","1",-16.203433,145.9062,2011,NA,"2011","9","_","HARD CORAL","HARD CORAL",923,2600,0.355,"_.9",1819,10722
"7217","1","Opal Reef Site 1","779","1",-16.203433,145.9062,2013,NA,"2013","9","_","HARD CORAL","HARD CORAL",840,2700,0.311111111111111,"_.9",1819,10722
"7218","1","Opal Reef Site 1","779","1",-16.203433,145.9062,2015,NA,"2015","9","_","HARD CORAL","HARD CORAL",745,2450,0.304081632653061,"_.9",1819,10722
"7219","1","Opal Reef Site 1","779","1",-16.203433,145.9062,2016,NA,"2016","9","_","HARD CORAL","HARD CORAL",421,2750,0.153090909090909,"_.9",1819,10722
"7220","1","Opal Reef Site 1","779","1",-16.203433,145.9062,2019,NA,"2019","9","_","HARD CORAL","HARD CORAL",250,3855,0.0648508430609598,"_.9",1819,10722
"7221","1","Opal Reef Site 1","779","1",-16.203433,145.9062,2021,NA,"2021","8","_","HARD CORAL","HARD CORAL",291,3185,0.0913657770800628,"_.8",1819,10722
"7222","1","Opal Reef Site 1","779","2",-16.203433,145.9062,2007,NA,"2007","9","_","HARD CORAL","HARD CORAL",849,2750,0.308727272727273,"_.9",1819,10722
"7223","1","Opal Reef Site 1","779","2",-16.203433,145.9062,2009,NA,"2009","9","_","HARD CORAL","HARD CORAL",987,2700,0.365555555555556,"_.9",1819,10722
"7224","1","Opal Reef Site 1","779","2",-16.203433,145.9062,2011,NA,"2011","9","_","HARD CORAL","HARD CORAL",965,2650,0.364150943396226,"_.9",1819,10722
"7225","1","Opal Reef Site 1","779","2",-16.203433,145.9062,2013,NA,"2013","9","_","HARD CORAL","HARD CORAL",925,3000,0.308333333333333,"_.9",1819,10722
"7226","1","Opal Reef Site 1","779","2",-16.203433,145.9062,2015,NA,"2015","9","_","HARD CORAL","HARD CORAL",825,2650,0.311320754716981,"_.9",1819,10722
"7227","1","Opal Reef Site 1","779","2",-16.203433,145.9062,2016,NA,"2016","9","_","HARD CORAL","HARD CORAL",336,3250,0.103384615384615,"_.9",1819,10722
"7228","1","Opal Reef Site 1","779","2",-16.203433,145.9062,2019,NA,"2019","9","_","HARD CORAL","HARD CORAL",275,3650,0.0753424657534247,"_.9",1819,10722
"7229","1","Opal Reef Site 1","779","2",-16.203433,145.9062,2021,NA,"2021","8","_","HARD CORAL","HARD CORAL",363,3525,0.102978723404255,"_.8",1819,10722
"7230","1","Opal Reef Site 1","779","3",-16.203433,145.9062,2007,NA,"2007","9","_","HARD CORAL","HARD CORAL",617,2550,0.241960784313726,"_.9",1819,10722
"7231","1","Opal Reef Site 1","779","3",-16.203433,145.9062,2009,NA,"2009","9","_","HARD CORAL","HARD CORAL",779,2550,0.305490196078431,"_.9",1819,10722
"7232","1","Opal Reef Site 1","779","3",-16.203433,145.9062,2011,NA,"2011","9","_","HARD CORAL","HARD CORAL",810,2700,0.3,"_.9",1819,10722
"7233","1","Opal Reef Site 1","779","3",-16.203433,145.9062,2013,NA,"2013","9","_","HARD CORAL","HARD CORAL",699,2650,0.26377358490566,"_.9",1819,10722
"7234","1","Opal Reef Site 1","779","3",-16.203433,145.9062,2015,NA,"2015","9","_","HARD CORAL","HARD CORAL",723,2700,0.267777777777778,"_.9",1819,10722
"7235","1","Opal Reef Site 1","779","3",-16.203433,145.9062,2019,NA,"2019","9","_","HARD CORAL","HARD CORAL",348,4000,0.087,"_.9",1819,10722
"7236","1","Opal Reef Site 1","779","3",-16.203433,145.9062,2021,NA,"2021","8","_","HARD CORAL","HARD CORAL",227,2465,0.0920892494929006,"_.8",1819,10722
"7237","1","Opal Reef Site 1","779","4",-16.203433,145.9062,2007,NA,"2007","9","_","HARD CORAL","HARD CORAL",579,2750,0.210545454545455,"_.9",1819,10722
"7238","1","Opal Reef Site 1","779","4",-16.203433,145.9062,2009,NA,"2009","9","_","HARD CORAL","HARD CORAL",759,2800,0.271071428571429,"_.9",1819,10722
"7239","1","Opal Reef Site 1","779","4",-16.203433,145.9062,2011,NA,"2011","9","_","HARD CORAL","HARD CORAL",560,2400,0.233333333333333,"_.9",1819,10722
"7240","1","Opal Reef Site 1","779","4",-16.203433,145.9062,2013,NA,"2013","9","_","HARD CORAL","HARD CORAL",654,2850,0.229473684210526,"_.9",1819,10722
"7241","1","Opal Reef Site 1","779","4",-16.203433,145.9062,2015,NA,"2015","9","_","HARD CORAL","HARD CORAL",594,2350,0.252765957446809,"_.9",1819,10722
"7242","1","Opal Reef Site 1","779","4",-16.203433,145.9062,2019,NA,"2019","9","_","HARD CORAL","HARD CORAL",182,4005,0.0454431960049938,"_.9",1819,10722
"7243","1","Opal Reef Site 1","779","4",-16.203433,145.9062,2021,NA,"2021","8","_","HARD CORAL","HARD CORAL",433,3375,0.128296296296296,"_.8",1819,10722
"7244","1","Opal Reef Site 1","779","5",-16.203433,145.9062,2007,NA,"2007","9","_","HARD CORAL","HARD CORAL",562,2750,0.204363636363636,"_.9",1819,10722
"7245","1","Opal Reef Site 1","779","5",-16.203433,145.9062,2009,NA,"2009","9","_","HARD CORAL","HARD CORAL",928,2650,0.350188679245283,"_.9",1819,10722
"7246","1","Opal Reef Site 1","779","5",-16.203433,145.9062,2011,NA,"2011","9","_","HARD CORAL","HARD CORAL",1015,2700,0.375925925925926,"_.9",1819,10722
"7247","1","Opal Reef Site 1","779","5",-16.203433,145.9062,2013,NA,"2013","9","_","HARD CORAL","HARD CORAL",805,2900,0.277586206896552,"_.9",1819,10722
"7248","1","Opal Reef Site 1","779","5",-16.203433,145.9062,2015,NA,"2015","9","_","HARD CORAL","HARD CORAL",118,500,0.236,"_.9",1819,10722
"7249","1","Opal Reef Site 1","779","5",-16.203433,145.9062,2019,NA,"2019","9","_","HARD CORAL","HARD CORAL",168,3605,0.0466019417475728,"_.9",1819,10722
"7250","1","Opal Reef Site 1","779","5",-16.203433,145.9062,2021,NA,"2021","8","_","HARD CORAL","HARD CORAL",135,3315,0.0407239819004525,"_.8",1819,10722
"7251","1","Opal Reef Site 2","326","1",-16.207517,145.907533,2007,NA,"2007","9","_","HARD CORAL","HARD CORAL",478,2700,0.177037037037037,"_.9",1819,10722
"7252","1","Opal Reef Site 2","326","1",-16.207517,145.907533,2009,NA,"2009","9","_","HARD CORAL","HARD CORAL",666,2550,0.261176470588235,"_.9",1819,10722
"7253","1","Opal Reef Site 2","326","1",-16.207517,145.907533,2011,NA,"2011","9","_","HARD CORAL","HARD CORAL",458,2600,0.176153846153846,"_.9",1819,10722
"7254","1","Opal Reef Site 2","326","1",-16.207517,145.907533,2013,NA,"2013","9","_","HARD CORAL","HARD CORAL",482,2250,0.214222222222222,"_.9",1819,10722
"7255","1","Opal Reef Site 2","326","1",-16.207517,145.907533,2015,NA,"2015","9","_","HARD CORAL","HARD CORAL",480,2600,0.184615384615385,"_.9",1819,10722
"7256","1","Opal Reef Site 2","326","1",-16.207517,145.907533,2016,NA,"2016","9","_","HARD CORAL","HARD CORAL",157,2750,0.0570909090909091,"_.9",1819,10722
"7257","1","Opal Reef Site 2","326","1",-16.207517,145.907533,2019,NA,"2019","9","_","HARD CORAL","HARD CORAL",143,3700,0.0386486486486486,"_.9",1819,10722
"7258","1","Opal Reef Site 2","326","1",-16.207517,145.907533,2021,NA,"2021","7","_","HARD CORAL","HARD CORAL",212,3385,0.062629246676514,"_.7",1819,10722
"7259","1","Opal Reef Site 2","326","2",-16.207517,145.907533,2007,NA,"2007","9","_","HARD CORAL","HARD CORAL",535,2950,0.18135593220339,"_.9",1819,10722
"7260","1","Opal Reef Site 2","326","2",-16.207517,145.907533,2009,NA,"2009","9","_","HARD CORAL","HARD CORAL",768,2950,0.260338983050847,"_.9",1819,10722
"7261","1","Opal Reef Site 2","326","2",-16.207517,145.907533,2011,NA,"2011","9","_","HARD CORAL","HARD CORAL",649,2800,0.231785714285714,"_.9",1819,10722
"7262","1","Opal Reef Site 2","326","2",-16.207517,145.907533,2013,NA,"2013","9","_","HARD CORAL","HARD CORAL",352,2350,0.149787234042553,"_.9",1819,10722
"7263","1","Opal Reef Site 2","326","2",-16.207517,145.907533,2015,NA,"2015","9","_","HARD CORAL","HARD CORAL",443,2500,0.1772,"_.9",1819,10722
"7264","1","Opal Reef Site 2","326","2",-16.207517,145.907533,2016,NA,"2016","9","_","HARD CORAL","HARD CORAL",33,250,0.132,"_.9",1819,10722
"7265","1","Opal Reef Site 2","326","2",-16.207517,145.907533,2019,NA,"2019","9","_","HARD CORAL","HARD CORAL",212,4200,0.0504761904761905,"_.9",1819,10722
"7266","1","Opal Reef Site 2","326","2",-16.207517,145.907533,2021,NA,"2021","7","_","HARD CORAL","HARD CORAL",217,3470,0.062536023054755,"_.7",1819,10722
"7267","1","Opal Reef Site 2","326","3",-16.207517,145.907533,2007,NA,"2007","9","_","HARD CORAL","HARD CORAL",595,2600,0.228846153846154,"_.9",1819,10722
"7268","1","Opal Reef Site 2","326","3",-16.207517,145.907533,2009,NA,"2009","9","_","HARD CORAL","HARD CORAL",662,2800,0.236428571428571,"_.9",1819,10722
"7269","1","Opal Reef Site 2","326","3",-16.207517,145.907533,2011,NA,"2011","9","_","HARD CORAL","HARD CORAL",846,2900,0.291724137931034,"_.9",1819,10722
"7270","1","Opal Reef Site 2","326","3",-16.207517,145.907533,2013,NA,"2013","9","_","HARD CORAL","HARD CORAL",417,2500,0.1668,"_.9",1819,10722
"7271","1","Opal Reef Site 2","326","3",-16.207517,145.907533,2015,NA,"2015","9","_","HARD CORAL","HARD CORAL",373,2500,0.1492,"_.9",1819,10722
"7272","1","Opal Reef Site 2","326","3",-16.207517,145.907533,2016,NA,"2016","9","_","HARD CORAL","HARD CORAL",394,3150,0.125079365079365,"_.9",1819,10722
"7273","1","Opal Reef Site 2","326","3",-16.207517,145.907533,2019,NA,"2019","9","_","HARD CORAL","HARD CORAL",150,3900,0.0384615384615385,"_.9",1819,10722
"7274","1","Opal Reef Site 2","326","3",-16.207517,145.907533,2021,NA,"2021","7","_","HARD CORAL","HARD CORAL",120,3530,0.0339943342776204,"_.7",1819,10722
